cond,block,white_point,gamma,chroma_gamma,saturation,value_in,hue_in_deg,chroma_out,lum_out,hue_out_deg
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,90.0,62.55,229.33,50.4
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,120.0,46.17,218.52,56.5
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,150.0,35.4,200.62,84.0
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,180.0,14.41,236.29,156.4
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,210.0,38.58,218.52,193.1
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,240.0,94.61,153.01,192.1
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,270.0,37.0,222.39,204.0
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,300.0,4.21,195.74,
huevalue_wp0.64_g1.0_k2.0_s0.7,main,0.64,1.0,2.0,0.7,245,330.0,75.1,163.49,12.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,0.0,1.1,219.89,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,30.0,1.01,254.48,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,60.0,3.73,64.03,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,90.0,1.46,61.86,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,120.0,1.42,57.83,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,150.0,1.62,7.85,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,180.0,1.29,5.06,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,210.0,2.69,48.48,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,240.0,6.16,50.41,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,270.0,5.01,51.81,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,300.0,1.08,6.61,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,40,330.0,0.11,0.1,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,0.0,1.06,254.64,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,30.0,0.67,236.24,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,60.0,13.26,58.82,6.3
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,90.0,6.64,54.69,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,120.0,0.69,5.46,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,150.0,0.0,0.0,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,180.0,1.14,23.2,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,210.0,7.55,50.6,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,240.0,23.51,55.89,225.5
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,270.0,26.12,54.09,230.3
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,300.0,6.78,2.69,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,81,330.0,0.4,0.13,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,0.0,0.35,254.87,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,30.0,18.63,152.7,5.0
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,60.0,44.81,71.1,11.5
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,90.0,30.58,25.54,43.5
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,120.0,6.32,2.14,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,150.0,21.12,33.31,118.2
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,180.0,26.82,85.29,153.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,210.0,56.33,105.48,201.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,240.0,74.97,106.34,209.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,270.0,79.35,88.77,211.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,300.0,42.11,53.38,243.2
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,122,330.0,35.08,12.2,0.3
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,0.0,0.75,254.36,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,30.0,82.3,84.23,1.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,60.0,102.96,53.93,21.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,90.0,70.64,57.64,54.2
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,120.0,47.87,41.37,117.0
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,150.0,46.62,101.12,147.9
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,180.0,44.36,127.58,162.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,210.0,78.21,139.9,198.0
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,240.0,101.68,123.01,204.9
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,270.0,94.93,107.07,208.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,300.0,50.22,86.26,227.5
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,163,330.0,66.4,32.68,359.9
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,0.0,7.57,243.66,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,30.0,186.45,62.34,0.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,60.0,167.4,96.02,23.9
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,90.0,162.96,154.61,47.8
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,120.0,78.23,132.84,73.2
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,150.0,39.55,111.31,133.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,180.0,29.95,184.43,139.0
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,210.0,98.45,147.19,196.5
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,240.0,126.71,111.53,205.7
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,270.0,80.8,157.11,202.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,300.0,4.49,159.87,
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,204,330.0,122.14,91.65,6.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,0.0,12.13,236.36,160.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,30.0,219.38,76.94,2.6
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,60.0,190.21,159.48,30.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,90.0,140.89,201.69,55.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,120.0,76.82,148.65,60.4
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,150.0,40.96,141.39,102.5
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,180.0,14.71,243.69,171.7
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,210.0,51.27,193.52,193.3
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,240.0,146.91,80.92,206.3
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,270.0,50.49,206.76,200.1
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,300.0,18.01,230.59,165.9
huevalue_wp0.75_g1.4_k1.5_s1.15,main,0.75,1.4,1.5,1.15,245,330.0,130.64,160.83,14.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,0.0,0.88,219.35,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,30.0,1.1,254.38,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,60.0,4.74,62.3,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,90.0,2.55,63.52,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,120.0,2.15,60.11,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,150.0,2.98,16.26,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,180.0,2.21,8.06,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,210.0,4.15,30.11,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,240.0,7.42,52.17,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,270.0,6.86,53.73,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,300.0,3.61,34.4,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,40,330.0,0.7,1.91,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,0.0,0.38,254.85,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,30.0,1.79,237.23,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,60.0,8.5,57.13,6.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,90.0,5.08,55.33,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,120.0,1.3,15.73,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,150.0,0.0,0.0,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,180.0,0.69,6.91,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,210.0,8.26,50.37,216.9
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,240.0,16.14,52.59,218.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,270.0,22.51,57.37,221.8
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,300.0,4.22,8.2,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,81,330.0,0.02,0.01,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,0.0,0.48,254.83,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,30.0,10.19,152.98,2.8
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,60.0,40.55,70.48,11.7
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,90.0,28.82,29.99,45.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,120.0,2.33,0.78,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,150.0,20.4,17.8,119.8
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,180.0,24.37,75.71,144.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,210.0,52.73,100.31,198.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,240.0,73.37,101.51,209.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,270.0,69.99,97.9,214.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,300.0,38.53,50.54,242.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,122,330.0,24.5,8.17,0.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,0.0,1.3,254.29,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,30.0,70.14,77.79,1.4
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,60.0,93.35,52.54,24.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,90.0,73.31,53.65,55.9
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,120.0,51.53,31.4,111.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,150.0,49.85,91.87,150.9
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,180.0,46.33,119.99,165.2
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,210.0,75.11,136.09,196.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,240.0,101.84,125.98,205.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,270.0,98.6,104.05,210.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,300.0,52.61,76.12,231.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,163,330.0,58.7,20.36,359.5
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,0.0,5.56,244.78,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,30.0,170.66,57.16,0.2
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,60.0,161.98,98.46,26.8
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,90.0,164.34,150.58,48.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,120.0,83.89,133.23,69.2
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,150.0,40.99,112.01,127.6
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,180.0,32.45,177.61,144.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,210.0,91.91,151.19,197.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,240.0,122.54,118.98,206.9
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,270.0,86.46,150.34,202.2
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,300.0,8.8,152.12,229.7
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,204,330.0,103.88,65.22,3.7
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,0.0,10.81,241.6,168.2
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,30.0,222.84,83.25,5.9
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,60.0,177.87,165.71,31.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,90.0,128.15,206.2,54.8
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,120.0,73.01,158.38,61.4
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,150.0,35.58,142.84,113.7
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,180.0,17.53,236.37,179.8
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,210.0,54.16,193.36,196.3
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,240.0,148.59,79.0,207.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,270.0,54.58,202.64,200.0
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,300.0,5.28,216.66,
huevalue_wp0.75_g1.4_k1.5_s1.0_rep1,main,0.75,1.4,1.5,1.0,245,330.0,147.74,148.9,14.5
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,0.0,1.59,234.97,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,30.0,1.84,253.39,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,60.0,6.64,67.23,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,90.0,4.92,67.56,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,120.0,4.64,62.76,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,150.0,3.06,14.97,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,180.0,2.68,15.64,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,210.0,4.72,59.03,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,240.0,6.5,61.67,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,270.0,5.24,59.62,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,300.0,1.78,26.68,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,40,330.0,2.01,16.09,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,0.0,1.15,254.31,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,30.0,2.41,218.19,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,60.0,3.17,54.87,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,90.0,4.29,53.1,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,120.0,0.4,2.36,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,150.0,0.0,0.0,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,180.0,0.51,19.42,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,210.0,5.82,48.21,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,240.0,12.25,49.98,213.9
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,270.0,12.19,51.65,219.9
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,300.0,0.3,0.1,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,81,330.0,0.0,0.0,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,0.0,0.99,254.29,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,30.0,9.19,136.82,12.4
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,60.0,35.43,64.92,10.5
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,90.0,21.1,14.1,30.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,120.0,0.26,0.09,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,150.0,12.3,20.3,120.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,180.0,22.33,71.82,147.9
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,210.0,54.64,92.99,202.7
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,240.0,76.38,96.47,207.8
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,270.0,80.49,83.25,211.4
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,300.0,33.74,42.21,242.8
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,122,330.0,22.86,7.62,0.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,0.0,3.72,252.13,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,30.0,88.13,72.32,1.7
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,60.0,101.72,49.97,22.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,90.0,69.2,50.94,59.3
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,120.0,57.9,34.44,113.1
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,150.0,51.55,91.72,147.7
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,180.0,47.32,118.75,164.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,210.0,80.24,136.93,197.1
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,240.0,108.93,119.98,205.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,270.0,111.05,107.17,204.3
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,300.0,50.82,88.85,224.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,163,330.0,70.92,25.8,0.3
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,0.0,4.24,239.53,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,30.0,212.85,71.24,0.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,60.0,208.83,118.73,26.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,90.0,190.88,171.84,45.4
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,120.0,95.93,139.68,66.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,150.0,38.99,117.67,112.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,180.0,20.18,207.41,116.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,210.0,81.85,168.03,193.9
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,240.0,120.53,127.33,203.6
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,270.0,72.91,170.02,199.4
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,300.0,4.56,193.58,
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,204,330.0,170.09,119.29,11.3
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,0.0,9.66,236.46,162.4
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,30.0,188.76,116.24,13.2
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,60.0,144.71,188.39,37.8
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,90.0,129.25,209.73,57.8
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,120.0,82.8,174.22,56.6
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,150.0,35.58,172.35,105.6
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,180.0,14.95,242.53,176.1
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,210.0,26.74,228.16,190.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,240.0,130.38,114.07,196.9
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,270.0,25.34,238.59,194.0
huevalue_wp0.88_g1.8_k2.0_s1.3,main,0.88,1.8,2.0,1.3,245,300.0,19.98,229.82,167.4
